sale_id,datetime,quantity,unit_price,customer_id,customer_name,gender,age,customer_city,product_id,product_name,category,color,size,product_price,acquisition_cost,store_id,store_name,region,store_city,store_type,revenue,total_cost,profit,profit_margin_pct,age_group,sale_year,sale_month,sale_month_num,sale_quarter,sale_weekday,is_weekend
93,2022-09-19 11:20:14,33,76.9,129,Naiara Branco,Male,31,Alvito,881,Iusto,Footwear,Red,44,36.32,30.86,1,Loja Borges S.A.,Central,Leiria,Online,2537.7000000000003,1018.38,1519.3200000000002,59.86996098829649,25-34,2022,September,9,Q3,Monday,False
94,2023-04-25 11:10:22,9,145.23,737,Lúcia Rocha,Male,58,Funchal,30,Quasi,Clothing,Orange,XS,29.07,15.68,3,Loja Araújo S/A,Alentejo,Ferreira do Alentejo,Physical,1307.07,141.12,1165.9499999999998,89.20333264477036,55-64,2023,April,4,Q2,Tuesday,False
95,2019-11-11 19:58:55,58,155.72,219,Lúcia Ribeiro,Female,34,Odemira,266,Quaerat,Clothing,Pink,L,99.23,32.9,5,Loja Araújo Pinto Lda.,Central,Castelo de Paiva,Online,9031.76,1908.1999999999998,7123.56,78.87233496018496,25-34,2019,November,11,Q4,Monday,False
96,2022-03-27 07:03:35,71,271.45,63,Erika do Borges,Female,20,Vila Franca do Campo,217,Commodi,Clothing,Orange,M,68.77,36.97,1,Loja Borges S.A.,Central,Leiria,Online,19272.95,2624.87,16648.08,86.38054890403389,18-24,2022,March,3,Q1,Sunday,True
97,2024-03-11 15:19:52,56,297.27,404,Raquel-Yasmin Sousa,Male,40,São Brás de Alportel,721,Dolor,Clothing,White,S,96.88,35.89,1,Loja Borges S.A.,Central,Leiria,Online,16647.12,2009.8400000000001,14637.279999999999,87.92680055168701,35-44,2024,March,3,Q1,Monday,False
98,2017-10-04 16:55:16,83,78.85,67,Petra do Pinto,Male,41,Lajes do Pico,396,Dolorum,Clothing,Yellow,XXL,82.13,38.63,4,Loja Maia Loureiro S.A.,Central,Castelo Branco,Physical,6544.549999999999,3206.2900000000004,3338.259999999999,51.00824350031704,35-44,2017,October,10,Q4,Wednesday,False
99,2021-01-26 22:46:30,61,909.75,729,Clara-Nair Cardoso,Female,35,Rio Maior,469,Quis,Footwear,Black,45,25.0,22.72,2,Loja Ramos Lda.,Algarve,Lagoa,Physical,55494.75,1385.9199999999998,54108.83,97.5026106073097,35-44,2021,January,1,Q1,Tuesday,False
100,2023-01-17 07:13:47,92,632.97,938,Isabel Sá,Male,41,Lagos,333,Reiciendis,Footwear,Black,37,26.51,24.11,1,Loja Borges S.A.,Central,Leiria,Online,58233.240000000005,2218.12,56015.12,96.1909727159265,35-44,2023,January,1,Q1,Tuesday,False
101,2017-01-25 03:58:00,8,465.79,704,Vera Fernandes,Female,21,Faro,537,Eius,Footwear,White,41,36.51,16.3,5,Loja Araújo Pinto Lda.,Central,Castelo de Paiva,Online,3726.32,130.4,3595.92,96.50056892591081,18-24,2017,January,1,Q1,Wednesday,False
102,2019-11-11 23:07:03,26,21.7,541,Benjamim Nunes,Male,34,Odivelas,892,Molestias,Footwear,Green,40,37.22,20.27,2,Loja Ramos Lda.,Algarve,Lagoa,Physical,564.1999999999999,527.02,37.17999999999995,6.589861751152065,25-34,2019,November,11,Q4,Monday,False
103,2022-05-21 05:57:29,86,447.75,964,Valentim Rocha,Female,53,Alenquer,795,Quidem,Clothing,Blue,S,26.88,33.74,5,Loja Araújo Pinto Lda.,Central,Castelo de Paiva,Online,38506.5,2901.6400000000003,35604.86,92.464544946957,45-54,2022,May,5,Q2,Saturday,True
104,2023-08-21 04:06:48,98,260.13,63,Erika do Borges,Female,20,Vila Franca do Campo,499,Reprehenderit,Clothing,Blue,L,58.7,16.34,1,Loja Borges S.A.,Central,Leiria,Online,25492.739999999998,1601.32,23891.42,93.71852535270826,18-24,2023,August,8,Q3,Monday,False
105,2014-06-14 20:21:53,94,677.21,568,Ivo Correia,Male,27,Ílhavo,494,Necessitatibus,Footwear,Blue,36,87.69,28.51,5,Loja Araújo Pinto Lda.,Central,Castelo de Paiva,Online,63657.740000000005,2679.94,60977.8,95.79007988659352,25-34,2014,June,6,Q2,Saturday,True
106,2022-09-01 01:49:31,53,980.66,639,Patrícia-Carlota Freitas,Female,25,Azambuja,62,Laudantium,Clothing,Black,XL,65.97,46.61,1,Loja Borges S.A.,Central,Leiria,Online,51974.979999999996,2470.33,49504.649999999994,95.24707849815431,25-34,2022,September,9,Q3,Thursday,False
107,2021-10-30 16:43:57,87,822.6,338,Lourenço Castro,Female,25,Mondim de Basto,213,Ad,Footwear,Blue,43,41.03,38.73,3,Loja Araújo S/A,Alentejo,Ferreira do Alentejo,Physical,71566.2,3369.5099999999998,68196.69,95.29175784099199,25-34,2021,October,10,Q4,Saturday,True
108,2021-04-26 02:13:58,28,279.98,302,Melissa Ribeiro,Male,63,Póvoa de Lanhoso,486,Provident,Footwear,Black,45,51.9,22.06,3,Loja Araújo S/A,Alentejo,Ferreira do Alentejo,Physical,7839.4400000000005,617.68,7221.76,92.12086577612686,55-64,2021,April,4,Q2,Monday,False
109,2023-03-04 08:58:05,1,172.85,82,Alexandre Machado,Male,42,Oliveira do Hospital,509,Adipisci,Clothing,Green,XL,67.18,46.5,1,Loja Borges S.A.,Central,Leiria,Online,172.85,46.5,126.35,73.09806190338443,35-44,2023,March,3,Q1,Saturday,True
110,2018-06-22 14:37:09,52,463.8,470,Victória Sá,Female,45,Santa Cruz da Graciosa,345,Nulla,Footwear,Red,43,70.49,27.17,5,Loja Araújo Pinto Lda.,Central,Castelo de Paiva,Online,24117.600000000002,1412.8400000000001,22704.760000000002,94.14187149633463,45-54,2018,June,6,Q2,Friday,False
111,2022-05-18 22:04:37,15,223.43,417,Constança Batista-Esteves,Female,68,Torres Vedras,990,Consectetur,Footwear,Blue,45,66.44,30.57,2,Loja Ramos Lda.,Algarve,Lagoa,Physical,3351.4500000000003,458.55,2892.9,86.31786241775947,65+,2022,May,5,Q2,Wednesday,False
112,2019-10-30 12:10:12,86,430.76,942,Dinis Reis,Female,70,Machico,525,Ullam,Footwear,Green,40,98.25,24.59,2,Loja Ramos Lda.,Algarve,Lagoa,Physical,37045.36,2114.74,34930.62,94.29148481753181,65+,2019,October,10,Q4,Wednesday,False
113,2017-01-13 12:10:42,17,583.36,284,Letícia Assunção,Male,30,Redondo,278,In,Clothing,Green,M,90.79,49.93,1,Loja Borges S.A.,Central,Leiria,Online,9917.12,848.81,9068.310000000001,91.44096269884805,25-34,2017,January,1,Q1,Friday,False
114,2021-01-13 15:04:09,48,122.63,72,Mateus Amaral,Male,44,Portel,906,Doloribus,Footwear,Red,36,60.56,46.08,2,Loja Ramos Lda.,Algarve,Lagoa,Physical,5886.24,2211.84,3674.3999999999996,62.42355051781783,35-44,2021,January,1,Q1,Wednesday,False
115,2018-07-14 06:10:42,57,484.83,981,Tomé Mota,Female,19,Valença,146,Eum,Clothing,Yellow,M,86.45,28.4,4,Loja Maia Loureiro S.A.,Central,Castelo Branco,Physical,27635.309999999998,1618.8,26016.51,94.1422766742982,18-24,2018,July,7,Q3,Saturday,True
116,2022-11-18 14:43:41,86,392.93,791,Lourenço Andrade-Nogueira,Female,57,Lajes das Flores,139,Iste,Clothing,Blue,M,24.82,36.56,4,Loja Maia Loureiro S.A.,Central,Castelo Branco,Physical,33791.98,3144.1600000000003,30647.820000000003,90.6955437355254,55-64,2022,November,11,Q4,Friday,False
117,2022-01-01 14:04:17,76,248.39,399,Joel Torres,Female,36,São Brás de Alportel,930,Ex,Clothing,Black,XS,68.72,30.77,1,Loja Borges S.A.,Central,Leiria,Online,18877.64,2338.52,16539.12,87.61222271427997,35-44,2022,January,1,Q1,Saturday,True
118,2016-04-10 02:53:14,96,992.86,569,Bruna Gomes,Female,33,Aljezur,236,A,Clothing,Black,XL,64.86,24.16,4,Loja Maia Loureiro S.A.,Central,Castelo Branco,Physical,95314.56,2319.36,92995.2,97.56662570755192,25-34,2016,April,4,Q2,Sunday,True
119,2017-08-11 17:59:09,57,570.85,128,Henrique Machado,Male,65,Alenquer,18,Dolores,Clothing,Orange,L,44.25,18.38,4,Loja Maia Loureiro S.A.,Central,Castelo Branco,Physical,32538.45,1047.6599999999999,31490.79,96.78023999299292,65+,2017,August,8,Q3,Friday,False
120,2020-10-09 15:09:03,88,55.51,178,Martim Pinho,Male,18,Sines,347,Consequatur,Footwear,Green,36,74.84,15.55,4,Loja Maia Loureiro S.A.,Central,Castelo Branco,Physical,4884.88,1368.4,3516.48,71.98702936407855,18-24,2020,October,10,Q4,Friday,False
121,2024-05-13 12:00:43,23,200.69,736,Isaac Vieira,Male,37,Vila do Corvo,421,Delectus,Clothing,Yellow,L,44.14,16.35,2,Loja Ramos Lda.,Algarve,Lagoa,Physical,4615.87,376.05,4239.82,91.85310678160347,35-44,2024,May,5,Q2,Monday,False
122,2019-12-15 16:16:47,42,500.77,680,Bruno Pinheiro,Male,56,Esposende,965,Ipsam,Clothing,Yellow,XS,85.94,31.85,4,Loja Maia Loureiro S.A.,Central,Castelo Branco,Physical,21032.34,1337.7,19694.64,93.63979471613715,55-64,2019,December,12,Q4,Sunday,True
123,2022-02-04 16:16:16,85,833.49,141,Kyara Esteves,Female,21,Santa Cruz da Graciosa,866,Est,Footwear,White,43,29.99,37.57,2,Loja Ramos Lda.,Algarve,Lagoa,Physical,70846.65,3193.45,67653.2,95.49244741988507,18-24,2022,February,2,Q1,Friday,False
124,2015-05-24 07:07:31,26,504.6,743,Cláudio Leal,Female,37,Lisboa,689,Rem,Footwear,Yellow,36,31.87,15.39,4,Loja Maia Loureiro S.A.,Central,Castelo Branco,Physical,13119.6,400.14,12719.460000000001,96.95005945303211,35-44,2015,May,5,Q2,Sunday,True
125,2024-09-28 21:23:16,68,312.64,928,Ariana Martins,Male,36,Alvaiázere,309,Cum,Clothing,Blue,S,43.91,19.15,5,Loja Araújo Pinto Lda.,Central,Castelo de Paiva,Online,21259.52,1302.1999999999998,19957.32,93.87474411463664,35-44,2024,September,9,Q3,Saturday,True
126,2015-05-14 14:14:36,96,97.83,325,Tiago Matos,Male,29,Setúbal,122,Consequuntur,Footwear,Purple,36,78.92,47.92,5,Loja Araújo Pinto Lda.,Central,Castelo de Paiva,Online,9391.68,4600.32,4791.360000000001,51.017070428293984,25-34,2015,May,5,Q2,Thursday,False
127,2020-12-01 21:59:59,58,610.96,198,Kévim Pereira,Male,46,Santiago do Cacém,279,Sit,Footwear,Purple,42,55.66,22.17,3,Loja Araújo S/A,Alentejo,Ferreira do Alentejo,Physical,35435.68,1285.8600000000001,34149.82,96.37128453581248,45-54,2020,December,12,Q4,Tuesday,False
128,2018-09-15 15:29:04,29,348.7,558,Ricardo Almeida-Miranda,Female,49,Amadora,160,Perspiciatis,Footwear,Gray,42,61.09,18.96,2,Loja Ramos Lda.,Algarve,Lagoa,Physical,10112.3,549.84,9562.46,94.56266131344996,45-54,2018,September,9,Q3,Saturday,True
129,2015-11-28 20:33:05,20,319.97,268,Isabel Figueiredo,Female,65,Barcelos,79,Officiis,Clothing,Gray,M,22.33,30.55,3,Loja Araújo S/A,Alentejo,Ferreira do Alentejo,Physical,6399.400000000001,611.0,5788.400000000001,90.45222989655281,65+,2015,November,11,Q4,Saturday,True
130,2019-08-16 06:44:21,18,501.69,458,Xavier da Ribeiro,Male,24,Castro Marim,972,Adipisci,Footwear,White,35,61.16,25.16,3,Loja Araújo S/A,Alentejo,Ferreira do Alentejo,Physical,9030.42,452.88,8577.54,94.98495086607268,18-24,2019,August,8,Q3,Friday,False
131,2022-08-16 09:32:57,93,693.42,156,Mélanie Fernandes,Male,52,Oliveira do Bairro,831,Occaecati,Footwear,Gray,41,97.98,17.3,1,Loja Borges S.A.,Central,Leiria,Online,64488.06,1608.9,62879.159999999996,97.50511955236364,45-54,2022,August,8,Q3,Tuesday,False
132,2015-05-18 15:36:53,75,746.78,496,Daniela Rodrigues,Female,57,Loures,470,Sapiente,Clothing,Red,XS,85.57,32.5,3,Loja Araújo S/A,Alentejo,Ferreira do Alentejo,Physical,56008.5,2437.5,53571.0,95.64798200273172,55-64,2015,May,5,Q2,Monday,False
133,2016-03-26 11:14:35,60,893.93,766,Isabela-Salomé Miranda,Male,47,Santo Tirso,796,Necessitatibus,Footwear,Gray,43,85.91,39.49,5,Loja Araújo Pinto Lda.,Central,Castelo de Paiva,Online,53635.799999999996,2369.4,51266.399999999994,95.58242815432976,45-54,2016,March,3,Q1,Saturday,True
134,2016-01-10 07:01:40,79,380.44,359,Luciana Pinho,Female,59,Viana do Alentejo,666,Earum,Clothing,Gray,S,46.55,36.73,3,Loja Araújo S/A,Alentejo,Ferreira do Alentejo,Physical,30054.76,2901.6699999999996,27153.09,90.34538954894333,55-64,2016,January,1,Q1,Sunday,True
135,2015-08-30 13:39:18,62,372.48,408,Daniela Castro,Female,40,Mora,97,Voluptate,Clothing,Yellow,XS,66.89,49.43,2,Loja Ramos Lda.,Algarve,Lagoa,Physical,23093.760000000002,3064.66,20029.100000000002,86.72948883161511,35-44,2015,August,8,Q3,Sunday,True
136,2023-08-23 11:06:24,30,805.95,990,Paulo Gaspar,Male,57,Sines,713,Modi,Clothing,Purple,L,21.28,28.93,5,Loja Araújo Pinto Lda.,Central,Castelo de Paiva,Online,24178.5,867.9,23310.6,96.41044729821948,55-64,2023,August,8,Q3,Wednesday,False
137,2022-07-19 04:37:49,96,317.77,216,Afonso Antunes,Male,28,Lajes das Flores,528,Enim,Footwear,Purple,42,93.98,34.7,5,Loja Araújo Pinto Lda.,Central,Castelo de Paiva,Online,30505.92,3331.2000000000003,27174.719999999998,89.0801523114202,25-34,2022,July,7,Q3,Tuesday,False
138,2015-09-09 07:56:22,95,313.08,801,Bárbara Brito,Male,29,Loulé,848,Tempore,Clothing,White,L,60.49,20.16,2,Loja Ramos Lda.,Algarve,Lagoa,Physical,29742.6,1915.2,27827.399999999998,93.560751245688,25-34,2015,September,9,Q3,Wednesday,False
139,2016-11-14 01:15:15,82,530.86,152,César Maia,Male,64,Ponte de Sor,257,Quaerat,Clothing,Gray,L,53.05,42.14,2,Loja Ramos Lda.,Algarve,Lagoa,Physical,43530.520000000004,3455.48,40075.04,92.06193723392231,55-64,2016,November,11,Q4,Monday,False
140,2018-03-12 15:21:23,13,737.03,383,Lourenço Amaral,Male,59,Vila Pouca de Aguiar,532,Eligendi,Footwear,Pink,45,90.79,35.14,4,Loja Maia Loureiro S.A.,Central,Castelo Branco,Physical,9581.39,456.82,9124.57,95.23221578497484,55-64,2018,March,3,Q1,Monday,False
141,2017-02-18 23:01:52,49,699.51,827,Margarida Tavares,Female,18,Amadora,805,Omnis,Clothing,Orange,S,96.7,34.76,4,Loja Maia Loureiro S.A.,Central,Castelo Branco,Physical,34275.99,1703.24,32572.749999999996,95.03080727938128,18-24,2017,February,2,Q1,Saturday,True
142,2018-09-28 11:17:08,94,918.61,429,Andreia de Antunes,Male,31,Mirandela,650,Adipisci,Footwear,Purple,36,38.02,10.47,1,Loja Borges S.A.,Central,Leiria,Online,86349.34,984.1800000000001,85365.16,98.8602344847106,25-34,2018,September,9,Q3,Friday,False
143,2021-11-23 01:59:39,28,687.38,772,Nicole-Mara Freitas,Female,52,Covilhã,794,Neque,Clothing,Yellow,S,44.15,11.83,5,Loja Araújo Pinto Lda.,Central,Castelo de Paiva,Online,19246.64,331.24,18915.399999999998,98.27897232971571,45-54,2021,November,11,Q4,Tuesday,False
144,2023-07-24 19:30:28,1,157.5,403,Yara do Esteves,Female,38,Vila Nova de Cerveira,431,Nemo,Clothing,Pink,M,36.05,30.07,5,Loja Araújo Pinto Lda.,Central,Castelo de Paiva,Online,157.5,30.07,127.43,80.90793650793651,35-44,2023,July,7,Q3,Monday,False
145,2018-09-14 13:17:46,58,535.77,492,Luísa Torres-Matos,Male,47,Montalegre,30,Quasi,Clothing,Orange,XS,29.07,15.68,5,Loja Araújo Pinto Lda.,Central,Castelo de Paiva,Online,31074.66,909.4399999999999,30165.22,97.07337103607891,45-54,2018,September,9,Q3,Friday,False
146,2017-12-31 23:43:22,98,393.2,75,Nádia Assunção,Male,39,Horta,989,Illo,Clothing,Purple,L,36.03,17.37,3,Loja Araújo S/A,Alentejo,Ferreira do Alentejo,Physical,38533.6,1702.26,36831.34,95.58240081383519,35-44,2017,December,12,Q4,Sunday,True
147,2024-02-12 17:52:41,87,37.11,524,Fernando Branco,Male,35,Almodôvar,33,Ea,Clothing,Gray,XL,89.33,49.24,1,Loja Borges S.A.,Central,Leiria,Online,3228.57,4283.88,-1055.31,-32.68660738345459,35-44,2024,February,2,Q1,Monday,False
148,2018-06-15 05:26:48,77,197.4,255,Márcio Esteves,Male,69,Gondomar,220,Exercitationem,Footwear,Yellow,36,62.71,34.87,4,Loja Maia Loureiro S.A.,Central,Castelo Branco,Physical,15199.800000000001,2684.99,12514.810000000001,82.33535967578521,65+,2018,June,6,Q2,Friday,False
149,2018-06-04 18:22:33,85,938.36,207,Rita-Juliana Torres,Male,62,Setúbal,286,Maxime,Footwear,Purple,40,62.8,45.29,3,Loja Araújo S/A,Alentejo,Ferreira do Alentejo,Physical,79760.6,3849.65,75910.95000000001,95.17349418133766,55-64,2018,June,6,Q2,Monday,False
150,2020-03-30 03:57:59,92,360.07,550,Isabela Borges,Female,69,Machico,881,Iusto,Footwear,Red,44,36.32,30.86,4,Loja Maia Loureiro S.A.,Central,Castelo Branco,Physical,33126.44,2839.12,30287.320000000003,91.42944427472436,65+,2020,March,3,Q1,Monday,False
151,2017-07-25 19:16:51,41,924.63,798,Maria Coelho,Female,56,Angra do Heroísmo,546,Repudiandae,Footwear,Black,35,72.84,47.96,1,Loja Borges S.A.,Central,Leiria,Online,37909.83,1966.3600000000001,35943.47,94.81306035927885,55-64,2017,July,7,Q3,Tuesday,False
152,2024-01-15 18:52:55,8,48.29,503,Ângelo Lopes,Female,27,Vila Nova de Famalicão,511,Nulla,Footwear,Black,37,25.84,16.73,5,Loja Araújo Pinto Lda.,Central,Castelo de Paiva,Online,386.32,133.84,252.48,65.35514599295921,25-34,2024,January,1,Q1,Monday,False
153,2017-11-09 15:05:24,83,158.66,576,Miguel Correia,Male,57,Montemor-o-Velho,555,Ad,Clothing,Purple,XL,79.33,23.02,2,Loja Ramos Lda.,Algarve,Lagoa,Physical,13168.779999999999,1910.6599999999999,11258.119999999999,85.49098701626119,55-64,2017,November,11,Q4,Thursday,False
154,2024-09-18 20:44:58,56,814.15,801,Bárbara Brito,Male,29,Loulé,395,Perferendis,Clothing,Blue,M,67.94,22.76,2,Loja Ramos Lda.,Algarve,Lagoa,Physical,45592.4,1274.5600000000002,44317.840000000004,97.20444635509428,25-34,2024,September,9,Q3,Wednesday,False
155,2016-04-15 00:12:56,29,8.74,444,Francisca Cunha,Male,39,Vila do Conde,916,Adipisci,Clothing,Green,L,78.93,21.17,3,Loja Araújo S/A,Alentejo,Ferreira do Alentejo,Physical,253.46,613.9300000000001,-360.47,-142.2196796338673,35-44,2016,April,4,Q2,Friday,False
156,2018-11-10 08:00:33,29,803.79,803,Nuno de Ribeiro,Female,44,Aljezur,790,Temporibus,Footwear,Pink,36,45.39,35.68,3,Loja Araújo S/A,Alentejo,Ferreira do Alentejo,Physical,23309.91,1034.72,22275.19,95.56102962216498,35-44,2018,November,11,Q4,Saturday,True
157,2014-08-26 20:26:20,36,230.24,215,Vítor Soares,Male,26,Lajes do Pico,474,Reiciendis,Clothing,White,L,37.65,25.36,4,Loja Maia Loureiro S.A.,Central,Castelo Branco,Physical,8288.64,912.96,7375.679999999999,88.9854065323141,25-34,2014,August,8,Q3,Tuesday,False
158,2015-11-11 06:22:32,46,537.25,815,Lucas Ferreira,Male,30,Alcácer do Sal,104,Earum,Clothing,Orange,XS,75.87,13.83,1,Loja Borges S.A.,Central,Leiria,Online,24713.5,636.18,24077.32,97.42577943229409,25-34,2015,November,11,Q4,Wednesday,False
159,2023-10-05 21:29:40,88,169.26,623,Anita Gonçalves,Female,70,Leiria,794,Neque,Clothing,Yellow,S,44.15,11.83,1,Loja Borges S.A.,Central,Leiria,Online,14894.88,1041.04,13853.84,93.01075268817205,65+,2023,October,10,Q4,Thursday,False
160,2017-07-15 02:36:58,37,470.12,981,Tomé Mota,Female,19,Valença,958,Quidem,Footwear,Gray,42,55.82,38.63,4,Loja Maia Loureiro S.A.,Central,Castelo Branco,Physical,17394.44,1429.3100000000002,15965.13,91.78294903428912,18-24,2017,July,7,Q3,Saturday,True
161,2016-05-28 20:11:19,28,476.78,678,Ricardo Correia-Macedo,Female,44,Funchal,130,Laboriosam,Clothing,Black,XXL,63.49,48.84,4,Loja Maia Loureiro S.A.,Central,Castelo Branco,Physical,13349.84,1367.52,11982.32,89.75628172322664,35-44,2016,May,5,Q2,Saturday,True
162,2024-12-11 07:06:11,13,491.77,67,Petra do Pinto,Male,41,Lajes do Pico,51,Ipsa,Footwear,Blue,42,33.09,48.36,3,Loja Araújo S/A,Alentejo,Ferreira do Alentejo,Physical,6393.01,628.68,5764.33,90.16613457510626,35-44,2024,December,12,Q4,Wednesday,False
163,2016-03-08 18:18:42,69,886.68,194,Patrícia Faria,Male,57,Viana do Alentejo,406,Delectus,Clothing,Blue,XL,55.21,19.38,4,Loja Maia Loureiro S.A.,Central,Castelo Branco,Physical,61180.92,1337.22,59843.7,97.81431858167547,55-64,2016,March,3,Q1,Tuesday,False
164,2022-02-21 15:01:14,47,301.61,405,Mafalda-Alícia Brito,Female,45,Montijo,234,Dolores,Clothing,Red,M,29.32,46.06,1,Loja Borges S.A.,Central,Leiria,Online,14175.67,2164.82,12010.85,84.72862305626472,45-54,2022,February,2,Q1,Monday,False
165,2021-05-04 15:38:42,48,192.89,167,Bernardo Freitas,Female,35,Valença,598,Ipsam,Footwear,Gray,39,99.74,14.92,5,Loja Araújo Pinto Lda.,Central,Castelo de Paiva,Online,9258.72,716.16,8542.56,92.26502151485303,35-44,2021,May,5,Q2,Tuesday,False
166,2015-12-14 09:00:48,26,119.48,173,Marco da Vaz,Male,56,Angra do Heroísmo,500,Quasi,Footwear,Red,40,39.54,24.2,2,Loja Ramos Lda.,Algarve,Lagoa,Physical,3106.48,629.1999999999999,2477.28,79.74556411114831,55-64,2015,December,12,Q4,Monday,False
167,2014-07-26 20:49:03,63,379.04,854,Mário Cardoso,Female,61,Redondo,841,Tempora,Clothing,Purple,S,33.17,42.86,5,Loja Araújo Pinto Lda.,Central,Castelo de Paiva,Online,23879.52,2700.18,21179.34,88.69248628113128,55-64,2014,July,7,Q3,Saturday,True
168,2024-07-26 21:31:43,35,114.11,683,Petra Soares,Male,67,Vila do Corvo,211,Ipsam,Footwear,Red,39,67.0,49.8,1,Loja Borges S.A.,Central,Leiria,Online,3993.85,1743.0,2250.85,56.357900271667695,65+,2024,July,7,Q3,Friday,False
169,2019-03-28 19:16:47,86,896.8,241,Caetana Pinho,Male,20,Cadaval,43,Minima,Clothing,Pink,M,76.33,12.39,2,Loja Ramos Lda.,Algarve,Lagoa,Physical,77124.8,1065.54,76059.26000000001,98.61842105263159,18-24,2019,March,3,Q1,Thursday,False
170,2019-02-14 22:46:30,77,200.38,993,César Sousa,Female,56,Marinha Grande,672,Neque,Clothing,Pink,XL,88.38,10.16,5,Loja Araújo Pinto Lda.,Central,Castelo de Paiva,Online,15429.26,782.32,14646.94,94.92963369597764,55-64,2019,February,2,Q1,Thursday,False
171,2018-06-10 14:58:03,25,405.13,876,César de Antunes,Female,68,Ferreira do Alentejo,919,Iste,Footwear,Black,45,46.23,43.53,3,Loja Araújo S/A,Alentejo,Ferreira do Alentejo,Physical,10128.25,1088.25,9040.0,89.25530076765482,65+,2018,June,6,Q2,Sunday,True
172,2024-03-01 10:57:58,91,168.65,280,Beatriz Reis,Female,59,Castro Daire,614,Fugiat,Clothing,Black,XS,20.73,33.46,5,Loja Araújo Pinto Lda.,Central,Castelo de Paiva,Online,15347.15,3044.86,12302.289999999999,80.16009487103469,55-64,2024,March,3,Q1,Friday,False
173,2019-05-29 00:31:44,25,651.1,237,Nádia Nogueira,Female,68,Portimão,742,Cupiditate,Footwear,Gray,44,24.46,26.81,3,Loja Araújo S/A,Alentejo,Ferreira do Alentejo,Physical,16277.5,670.25,15607.25,95.88235294117648,65+,2019,May,5,Q2,Wednesday,False
174,2024-04-12 00:22:55,5,713.49,780,Simão de Nogueira,Female,34,Albufeira,236,A,Clothing,Black,XL,64.86,24.16,2,Loja Ramos Lda.,Algarve,Lagoa,Physical,3567.45,120.8,3446.6499999999996,96.61382780417385,25-34,2024,April,4,Q2,Friday,False
175,2015-09-11 19:39:58,41,88.06,542,Érica Soares,Female,66,Loures,1,Qui,Clothing,Green,XS,71.3,17.39,2,Loja Ramos Lda.,Algarve,Lagoa,Physical,3610.46,712.99,2897.4700000000003,80.25210084033614,65+,2015,September,9,Q3,Friday,False
176,2020-07-21 00:28:06,26,531.12,910,Ema Leal-Mota,Female,31,Silves,75,Veritatis,Footwear,Yellow,45,34.29,47.09,2,Loja Ramos Lda.,Algarve,Lagoa,Physical,13809.12,1224.3400000000001,12584.78,91.133830396144,25-34,2020,July,7,Q3,Tuesday,False
177,2021-04-14 14:12:52,75,690.16,671,Ivo Pereira,Male,23,Vila Franca do Campo,945,Omnis,Clothing,White,S,75.94,11.07,3,Loja Araújo S/A,Alentejo,Ferreira do Alentejo,Physical,51762.0,830.25,50931.75,98.39602411035122,18-24,2021,April,4,Q2,Wednesday,False
